,trialNum,repNum,targetImg,context_id,msg,uttLength,iterationName,time,clickedObj,correct,spkr_trial_fns,spkr_msg,tgt_label_for_spkr,lsnr_trial_fns,tgt_label_for_lsnr,lsnr_pred,spkr_trial_record,lsnr_trial_record
10,10,2,COCO_val2014_000000087912.jpg,1,clean truck leaving bridge,4,full_sample,1556315383725,target,True,"['COCO_val2014_000000579036.jpg', 'COCO_val2014_000000335119.jpg', 'COCO_val2014_000000376677.jpg', 'COCO_val2014_000000087912.jpg']",A large crane lifting a bridge beam.,bottom right,"['COCO_val2014_000000087912.jpg', 'COCO_val2014_000000376677.jpg', 'COCO_val2014_000000335119.jpg', 'COCO_val2014_000000579036.jpg']",top left,top left,"['\nRound 11', '\nTarget: bottom right. Message: ASSISTANT: A large crane lifting a bridge beam.</s></s>', 'USER: the listener correctly answered bottom right.']","['\nRound 11', '\nWhich image is this message referring to: A large crane lifting a bridge beam.? ASSISTANT: top left</s></s>', 'USER: correct.']"
11,11,2,COCO_val2014_000000579036.jpg,1,grafitti truck - no fence,5,full_sample,1556315395385,target,True,"['COCO_val2014_000000579036.jpg', 'COCO_val2014_000000335119.jpg', 'COCO_val2014_000000376677.jpg', 'COCO_val2014_000000087912.jpg']",A large crane lifting a bridge beam.,top left,"['COCO_val2014_000000087912.jpg', 'COCO_val2014_000000376677.jpg', 'COCO_val2014_000000335119.jpg', 'COCO_val2014_000000579036.jpg']",bottom right,top left,"['\nRound 12', '\nTarget: top left. Message: ASSISTANT: A large crane lifting a bridge beam.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 12', '\nWhich image is this message referring to: A large crane lifting a bridge beam.? ASSISTANT: top left</s></s>', 'USER: wrong, A large crane lifting a bridge beam. is referring to bottom right.']"
12,12,3,COCO_val2014_000000335119.jpg,1,grafitti truck - fence,4,full_sample,1556315406925,target,True,"['COCO_val2014_000000579036.jpg', 'COCO_val2014_000000335119.jpg', 'COCO_val2014_000000376677.jpg', 'COCO_val2014_000000087912.jpg']",A tall skyscraper with a suspension bridge in front of it.,top right,"['COCO_val2014_000000087912.jpg', 'COCO_val2014_000000376677.jpg', 'COCO_val2014_000000335119.jpg', 'COCO_val2014_000000579036.jpg']",bottom left,bottom left,"['\nRound 13', '\nTarget: top right. Message: ASSISTANT: A tall skyscraper with a suspension bridge in front of it.</s></s>', 'USER: the listener correctly answered top right.']","['\nRound 13', '\nWhich image is this message referring to: A tall skyscraper with a suspension bridge in front of it.? ASSISTANT: bottom left</s></s>', 'USER: correct.']"
13,13,3,COCO_val2014_000000579036.jpg,1,grafitti truck - no fence,5,full_sample,1556315419065,target,True,"['COCO_val2014_000000579036.jpg', 'COCO_val2014_000000335119.jpg', 'COCO_val2014_000000376677.jpg', 'COCO_val2014_000000087912.jpg']",A large crane lifting a bridge beam.,top left,"['COCO_val2014_000000087912.jpg', 'COCO_val2014_000000376677.jpg', 'COCO_val2014_000000335119.jpg', 'COCO_val2014_000000579036.jpg']",bottom right,top left,"['\nRound 14', '\nTarget: top left. Message: ASSISTANT: A large crane lifting a bridge beam.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 14', '\nWhich image is this message referring to: A large crane lifting a bridge beam.? ASSISTANT: top left</s></s>', 'USER: wrong, A large crane lifting a bridge beam. is referring to bottom right.']"
14,14,3,COCO_val2014_000000376677.jpg,1,dirty truck,2,full_sample,1556315431315,target,True,"['COCO_val2014_000000579036.jpg', 'COCO_val2014_000000335119.jpg', 'COCO_val2014_000000376677.jpg', 'COCO_val2014_000000087912.jpg']",A large truck carrying a crane.,bottom left,"['COCO_val2014_000000087912.jpg', 'COCO_val2014_000000376677.jpg', 'COCO_val2014_000000335119.jpg', 'COCO_val2014_000000579036.jpg']",top right,bottom right,"['\nRound 15', '\nTarget: bottom left. Message: ASSISTANT: A large truck carrying a crane.</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 15', '\nWhich image is this message referring to: A large truck carrying a crane.? ASSISTANT: bottom right</s></s>', 'USER: wrong, A large truck carrying a crane. is referring to top right.']"
15,15,3,COCO_val2014_000000087912.jpg,1,clean truck leaving bridge,4,full_sample,1556315441650,target,True,"['COCO_val2014_000000579036.jpg', 'COCO_val2014_000000335119.jpg', 'COCO_val2014_000000376677.jpg', 'COCO_val2014_000000087912.jpg']",A large crane lifting a bridge beam.,bottom right,"['COCO_val2014_000000087912.jpg', 'COCO_val2014_000000376677.jpg', 'COCO_val2014_000000335119.jpg', 'COCO_val2014_000000579036.jpg']",top left,top left,"['\nRound 16', '\nTarget: bottom right. Message: ASSISTANT: A large crane lifting a bridge beam.</s></s>', 'USER: the listener correctly answered bottom right.']","['\nRound 16', '\nWhich image is this message referring to: A large crane lifting a bridge beam.? ASSISTANT: top left</s></s>', 'USER: correct.']"
16,16,4,COCO_val2014_000000579036.jpg,1,grafitti - no fence,4,full_sample,1556315455667,target,True,"['COCO_val2014_000000579036.jpg', 'COCO_val2014_000000335119.jpg', 'COCO_val2014_000000376677.jpg', 'COCO_val2014_000000087912.jpg']",A large crane lifting a bridge beam.,top left,"['COCO_val2014_000000087912.jpg', 'COCO_val2014_000000376677.jpg', 'COCO_val2014_000000335119.jpg', 'COCO_val2014_000000579036.jpg']",bottom right,top left,"['\nRound 17', '\nTarget: top left. Message: ASSISTANT: A large crane lifting a bridge beam.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 17', '\nWhich image is this message referring to: A large crane lifting a bridge beam.? ASSISTANT: top left</s></s>', 'USER: wrong, A large crane lifting a bridge beam. is referring to bottom right.']"
17,17,4,COCO_val2014_000000335119.jpg,1,grafitti - fence,3,full_sample,1556315469664,target,True,"['COCO_val2014_000000579036.jpg', 'COCO_val2014_000000335119.jpg', 'COCO_val2014_000000376677.jpg', 'COCO_val2014_000000087912.jpg']",A tall skyscraper with a suspension bridge in front of it.,top right,"['COCO_val2014_000000087912.jpg', 'COCO_val2014_000000376677.jpg', 'COCO_val2014_000000335119.jpg', 'COCO_val2014_000000579036.jpg']",bottom left,bottom left,"['\nRound 18', '\nTarget: top right. Message: ASSISTANT: A tall skyscraper with a suspension bridge in front of it.</s></s>', 'USER: the listener correctly answered top right.']","['\nRound 18', '\nWhich image is this message referring to: A tall skyscraper with a suspension bridge in front of it.? ASSISTANT: bottom left</s></s>', 'USER: correct.']"
18,18,4,COCO_val2014_000000376677.jpg,1,dirty truck,2,full_sample,1556315478175,target,True,"['COCO_val2014_000000579036.jpg', 'COCO_val2014_000000335119.jpg', 'COCO_val2014_000000376677.jpg', 'COCO_val2014_000000087912.jpg']",A large truck carrying a crane.,bottom left,"['COCO_val2014_000000087912.jpg', 'COCO_val2014_000000376677.jpg', 'COCO_val2014_000000335119.jpg', 'COCO_val2014_000000579036.jpg']",top right,bottom right,"['\nRound 19', '\nTarget: bottom left. Message: ASSISTANT: A large truck carrying a crane.</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 19', '\nWhich image is this message referring to: A large truck carrying a crane.? ASSISTANT: bottom right</s></s>', 'USER: wrong, A large truck carrying a crane. is referring to top right.']"
19,19,4,COCO_val2014_000000087912.jpg,1,clean truck,2,full_sample,1556315490688,target,True,"['COCO_val2014_000000579036.jpg', 'COCO_val2014_000000335119.jpg', 'COCO_val2014_000000376677.jpg', 'COCO_val2014_000000087912.jpg']",A large crane lifting a bridge beam.,bottom right,"['COCO_val2014_000000087912.jpg', 'COCO_val2014_000000376677.jpg', 'COCO_val2014_000000335119.jpg', 'COCO_val2014_000000579036.jpg']",top left,top left,"['\nRound 20', '\nTarget: bottom right. Message: ASSISTANT: A large crane lifting a bridge beam.</s></s>', 'USER: the listener correctly answered bottom right.']","['\nRound 20', '\nWhich image is this message referring to: A large crane lifting a bridge beam.? ASSISTANT: top left</s></s>', 'USER: correct.']"
20,20,5,COCO_val2014_000000335119.jpg,1,grafitti - fence,3,full_sample,1556315500309,target,True,"['COCO_val2014_000000579036.jpg', 'COCO_val2014_000000335119.jpg', 'COCO_val2014_000000376677.jpg', 'COCO_val2014_000000087912.jpg']",A tall skyscraper with a suspension bridge in front of it.,top right,"['COCO_val2014_000000087912.jpg', 'COCO_val2014_000000376677.jpg', 'COCO_val2014_000000335119.jpg', 'COCO_val2014_000000579036.jpg']",bottom left,bottom left,"['\nRound 21', '\nTarget: top right. Message: ASSISTANT: A tall skyscraper with a suspension bridge in front of it.</s></s>', 'USER: the listener correctly answered top right.']","['\nRound 21', '\nWhich image is this message referring to: A tall skyscraper with a suspension bridge in front of it.? ASSISTANT: bottom left</s></s>', 'USER: correct.']"
21,21,5,COCO_val2014_000000087912.jpg,1,clean bus,2,full_sample,1556315515066,target,True,"['COCO_val2014_000000579036.jpg', 'COCO_val2014_000000335119.jpg', 'COCO_val2014_000000376677.jpg', 'COCO_val2014_000000087912.jpg']",A large crane lifting a bridge beam.,bottom right,"['COCO_val2014_000000087912.jpg', 'COCO_val2014_000000376677.jpg', 'COCO_val2014_000000335119.jpg', 'COCO_val2014_000000579036.jpg']",top left,top left,"['\nRound 22', '\nTarget: bottom right. Message: ASSISTANT: A large crane lifting a bridge beam.</s></s>', 'USER: the listener correctly answered bottom right.']","['\nRound 22', '\nWhich image is this message referring to: A large crane lifting a bridge beam.? ASSISTANT: top left</s></s>', 'USER: correct.']"
22,22,5,COCO_val2014_000000579036.jpg,1,grafitti - no fence,4,full_sample,1556315526865,target,True,"['COCO_val2014_000000579036.jpg', 'COCO_val2014_000000335119.jpg', 'COCO_val2014_000000376677.jpg', 'COCO_val2014_000000087912.jpg']",A large crane lifting a bridge beam.,top left,"['COCO_val2014_000000087912.jpg', 'COCO_val2014_000000376677.jpg', 'COCO_val2014_000000335119.jpg', 'COCO_val2014_000000579036.jpg']",bottom right,top left,"['\nRound 23', '\nTarget: top left. Message: ASSISTANT: A large crane lifting a bridge beam.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 23', '\nWhich image is this message referring to: A large crane lifting a bridge beam.? ASSISTANT: top left</s></s>', 'USER: wrong, A large crane lifting a bridge beam. is referring to bottom right.']"
23,23,5,COCO_val2014_000000376677.jpg,1,dirty truck,2,full_sample,1556315535317,target,True,"['COCO_val2014_000000579036.jpg', 'COCO_val2014_000000335119.jpg', 'COCO_val2014_000000376677.jpg', 'COCO_val2014_000000087912.jpg']",A large crane lifting a bridge beam.,bottom left,"['COCO_val2014_000000087912.jpg', 'COCO_val2014_000000376677.jpg', 'COCO_val2014_000000335119.jpg', 'COCO_val2014_000000579036.jpg']",top right,top left,"['\nRound 24', '\nTarget: bottom left. Message: ASSISTANT: A large crane lifting a bridge beam.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 24', '\nWhich image is this message referring to: A large crane lifting a bridge beam.? ASSISTANT: top left</s></s>', 'USER: wrong, A large truck carrying a crane. is referring to top right.']"
