,trialNum,repNum,targetImg,context_id,msg,uttLength,iterationName,time,clickedObj,correct,spkr_trial_fns,spkr_msg,tgt_label_for_spkr,lsnr_trial_fns,tgt_label_for_lsnr,lsnr_pred,spkr_trial_record,lsnr_trial_record
10,10,2,COCO_val2014_000000325666.jpg,98,"GreenLight in front, snowing/rain",4,full_sample,1556315200274,target,True,"['COCO_val2014_000000178982.jpg', 'COCO_val2014_000000013168.jpg', 'COCO_val2014_000000325666.jpg', 'COCO_val2014_000000568961.jpg']",A train station at night.,bottom left,"['COCO_val2014_000000325666.jpg', 'COCO_val2014_000000568961.jpg', 'COCO_val2014_000000178982.jpg', 'COCO_val2014_000000013168.jpg']",top left,top right,"['\nRound 11', '\nTarget: bottom left. Message: ASSISTANT: A train station at night.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 11', '\nWhich image is this message referring to: A train station at night.? ASSISTANT: top right</s></s>', 'USER: wrong, A train station at night. is referring to top left.']"
11,11,2,COCO_val2014_000000178982.jpg,98,"tunnel entrance, green signs uptop",5,full_sample,1556315213313,distr0,False,"['COCO_val2014_000000178982.jpg', 'COCO_val2014_000000013168.jpg', 'COCO_val2014_000000325666.jpg', 'COCO_val2014_000000568961.jpg']",A train station at night.,top left,"['COCO_val2014_000000325666.jpg', 'COCO_val2014_000000568961.jpg', 'COCO_val2014_000000178982.jpg', 'COCO_val2014_000000013168.jpg']",bottom left,top left,"['\nRound 12', '\nTarget: top left. Message: ASSISTANT: A train station at night.</s></s>', 'USER: the listener mistakenly answered bottom left.']","['\nRound 12', '\nWhich image is this message referring to: A train station at night.? ASSISTANT: top left</s></s>', 'USER: wrong, A train station at night. is referring to bottom left.']"
12,12,3,COCO_val2014_000000568961.jpg,98,Train with M,3,full_sample,1556315230081,target,True,"['COCO_val2014_000000178982.jpg', 'COCO_val2014_000000013168.jpg', 'COCO_val2014_000000325666.jpg', 'COCO_val2014_000000568961.jpg']",A train station at night.,bottom right,"['COCO_val2014_000000325666.jpg', 'COCO_val2014_000000568961.jpg', 'COCO_val2014_000000178982.jpg', 'COCO_val2014_000000013168.jpg']",top right,bottom left,"['\nRound 13', '\nTarget: bottom right. Message: ASSISTANT: A train station at night.</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 13', '\nWhich image is this message referring to: A train station at night.? ASSISTANT: bottom left</s></s>', 'USER: wrong, A train station at night. is referring to top right.']"
13,13,3,COCO_val2014_000000178982.jpg,98,"Two motorcycles in front, Green sign ontop",7,full_sample,1556315247419,target,True,"['COCO_val2014_000000178982.jpg', 'COCO_val2014_000000013168.jpg', 'COCO_val2014_000000325666.jpg', 'COCO_val2014_000000568961.jpg']",A train station at night.,top left,"['COCO_val2014_000000325666.jpg', 'COCO_val2014_000000568961.jpg', 'COCO_val2014_000000178982.jpg', 'COCO_val2014_000000013168.jpg']",bottom left,top right,"['\nRound 14', '\nTarget: top left. Message: ASSISTANT: A train station at night.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 14', '\nWhich image is this message referring to: A train station at night.? ASSISTANT: top right</s></s>', 'USER: wrong, A train station at night. is referring to bottom left.']"
14,14,3,COCO_val2014_000000013168.jpg,98,Side of Train next to New York Sign,8,full_sample,1556315271157,target,True,"['COCO_val2014_000000178982.jpg', 'COCO_val2014_000000013168.jpg', 'COCO_val2014_000000325666.jpg', 'COCO_val2014_000000568961.jpg']",A train station at night.,top right,"['COCO_val2014_000000325666.jpg', 'COCO_val2014_000000568961.jpg', 'COCO_val2014_000000178982.jpg', 'COCO_val2014_000000013168.jpg']",bottom right,bottom left,"['\nRound 15', '\nTarget: top right. Message: ASSISTANT: A train station at night.</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 15', '\nWhich image is this message referring to: A train station at night.? ASSISTANT: bottom left</s></s>', 'USER: wrong, A train station at night. is referring to bottom right.']"
15,15,3,COCO_val2014_000000325666.jpg,98,Snowing/raining,1,full_sample,1556315284911,target,True,"['COCO_val2014_000000178982.jpg', 'COCO_val2014_000000013168.jpg', 'COCO_val2014_000000325666.jpg', 'COCO_val2014_000000568961.jpg']",A train station at night.,bottom left,"['COCO_val2014_000000325666.jpg', 'COCO_val2014_000000568961.jpg', 'COCO_val2014_000000178982.jpg', 'COCO_val2014_000000013168.jpg']",top left,bottom right,"['\nRound 16', '\nTarget: bottom left. Message: ASSISTANT: A train station at night.</s></s>', 'USER: the listener mistakenly answered top right.']","['\nRound 16', '\nWhich image is this message referring to: A train station at night.? ASSISTANT: bottom right</s></s>', 'USER: wrong, A train station at night. is referring to top left.']"
16,16,4,COCO_val2014_000000568961.jpg,98,Train with M inside tunnel,5,full_sample,1556315302939,target,True,"['COCO_val2014_000000178982.jpg', 'COCO_val2014_000000013168.jpg', 'COCO_val2014_000000325666.jpg', 'COCO_val2014_000000568961.jpg']",A train station at night.,bottom right,"['COCO_val2014_000000325666.jpg', 'COCO_val2014_000000568961.jpg', 'COCO_val2014_000000178982.jpg', 'COCO_val2014_000000013168.jpg']",top right,top left,"['\nRound 17', '\nTarget: bottom right. Message: ASSISTANT: A train station at night.</s></s>', 'USER: the listener mistakenly answered bottom left.']","['\nRound 17', '\nWhich image is this message referring to: A train station at night.? ASSISTANT: top left</s></s>', 'USER: wrong, A train station at night. is referring to top right.']"
17,17,4,COCO_val2014_000000013168.jpg,98,"Side of train, New York",5,full_sample,1556315314283,target,True,"['COCO_val2014_000000178982.jpg', 'COCO_val2014_000000013168.jpg', 'COCO_val2014_000000325666.jpg', 'COCO_val2014_000000568961.jpg']",A train station at night.,top right,"['COCO_val2014_000000325666.jpg', 'COCO_val2014_000000568961.jpg', 'COCO_val2014_000000178982.jpg', 'COCO_val2014_000000013168.jpg']",bottom right,top right,"['\nRound 18', '\nTarget: top right. Message: ASSISTANT: A train station at night.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 18', '\nWhich image is this message referring to: A train station at night.? ASSISTANT: top right</s></s>', 'USER: wrong, A train station at night. is referring to bottom right.']"
18,18,4,COCO_val2014_000000325666.jpg,98,"Bunch of cars on the right, snow/rain",7,full_sample,1556315328434,target,True,"['COCO_val2014_000000178982.jpg', 'COCO_val2014_000000013168.jpg', 'COCO_val2014_000000325666.jpg', 'COCO_val2014_000000568961.jpg']",A train station at night.,bottom left,"['COCO_val2014_000000325666.jpg', 'COCO_val2014_000000568961.jpg', 'COCO_val2014_000000178982.jpg', 'COCO_val2014_000000013168.jpg']",top left,bottom right,"['\nRound 19', '\nTarget: bottom left. Message: ASSISTANT: A train station at night.</s></s>', 'USER: the listener mistakenly answered top right.']","['\nRound 19', '\nWhich image is this message referring to: A train station at night.? ASSISTANT: bottom right</s></s>', 'USER: wrong, A train station at night. is referring to top left.']"
19,19,4,COCO_val2014_000000178982.jpg,98,Motorcycles,1,full_sample,1556315340399,target,True,"['COCO_val2014_000000178982.jpg', 'COCO_val2014_000000013168.jpg', 'COCO_val2014_000000325666.jpg', 'COCO_val2014_000000568961.jpg']",A train station at night.,top left,"['COCO_val2014_000000325666.jpg', 'COCO_val2014_000000568961.jpg', 'COCO_val2014_000000178982.jpg', 'COCO_val2014_000000013168.jpg']",bottom left,top left,"['\nRound 20', '\nTarget: top left. Message: ASSISTANT: A train station at night.</s></s>', 'USER: the listener mistakenly answered bottom left.']","['\nRound 20', '\nWhich image is this message referring to: A train station at night.? ASSISTANT: top left</s></s>', 'USER: wrong, A train station at night. is referring to bottom left.']"
20,20,5,COCO_val2014_000000568961.jpg,98,M,1,full_sample,1556315351947,target,True,"['COCO_val2014_000000178982.jpg', 'COCO_val2014_000000013168.jpg', 'COCO_val2014_000000325666.jpg', 'COCO_val2014_000000568961.jpg']",A train station at night.,bottom right,"['COCO_val2014_000000325666.jpg', 'COCO_val2014_000000568961.jpg', 'COCO_val2014_000000178982.jpg', 'COCO_val2014_000000013168.jpg']",top right,bottom left,"['\nRound 21', '\nTarget: bottom right. Message: ASSISTANT: A train station at night.</s></s>', 'USER: the listener mistakenly answered top left.']","['\nRound 21', '\nWhich image is this message referring to: A train station at night.? ASSISTANT: bottom left</s></s>', 'USER: wrong, A train station at night. is referring to top right.']"
21,21,5,COCO_val2014_000000013168.jpg,98,To New York,3,full_sample,1556315363037,target,True,"['COCO_val2014_000000178982.jpg', 'COCO_val2014_000000013168.jpg', 'COCO_val2014_000000325666.jpg', 'COCO_val2014_000000568961.jpg']",A train station at night.,top right,"['COCO_val2014_000000325666.jpg', 'COCO_val2014_000000568961.jpg', 'COCO_val2014_000000178982.jpg', 'COCO_val2014_000000013168.jpg']",bottom right,top right,"['\nRound 22', '\nTarget: top right. Message: ASSISTANT: A train station at night.</s></s>', 'USER: the listener mistakenly answered bottom right.']","['\nRound 22', '\nWhich image is this message referring to: A train station at night.? ASSISTANT: top right</s></s>', 'USER: wrong, A train station at night. is referring to bottom right.']"
22,22,5,COCO_val2014_000000325666.jpg,98,mcdonalds,1,full_sample,1556315374058,target,True,"['COCO_val2014_000000178982.jpg', 'COCO_val2014_000000013168.jpg', 'COCO_val2014_000000325666.jpg', 'COCO_val2014_000000568961.jpg']",A train station at night.,bottom left,"['COCO_val2014_000000325666.jpg', 'COCO_val2014_000000568961.jpg', 'COCO_val2014_000000178982.jpg', 'COCO_val2014_000000013168.jpg']",top left,bottom right,"['\nRound 23', '\nTarget: bottom left. Message: ASSISTANT: A train station at night.</s></s>', 'USER: the listener mistakenly answered top right.']","['\nRound 23', '\nWhich image is this message referring to: A train station at night.? ASSISTANT: bottom right</s></s>', 'USER: wrong, A train station at night. is referring to top left.']"
23,23,5,COCO_val2014_000000178982.jpg,98,Motorcycles,1,full_sample,1556315384025,target,True,"['COCO_val2014_000000178982.jpg', 'COCO_val2014_000000013168.jpg', 'COCO_val2014_000000325666.jpg', 'COCO_val2014_000000568961.jpg']",A train station at night.,top left,"['COCO_val2014_000000325666.jpg', 'COCO_val2014_000000568961.jpg', 'COCO_val2014_000000178982.jpg', 'COCO_val2014_000000013168.jpg']",bottom left,top left,"['\nRound 24', '\nTarget: top left. Message: ASSISTANT: A train station at night.</s></s>', 'USER: the listener mistakenly answered bottom left.']","['\nRound 24', '\nWhich image is this message referring to: A train station at night.? ASSISTANT: top left</s></s>', 'USER: wrong, A train station at night. is referring to bottom left.']"
